zip,city,state,type
54745,Holcombe,WI,STANDARD
54746,Humbird,WI,STANDARD
54747,Independence,WI,STANDARD
54748,Jim Falls,WI,STANDARD
54749,Knapp,WI,STANDARD
54750,Maiden Rock,WI,STANDARD
54751,Menomonie,WI,STANDARD
54754,Merrillan,WI,STANDARD
54755,Mondovi,WI,STANDARD
54756,Nelson,WI,STANDARD
54757,New Auburn,WI,STANDARD
54758,Osseo,WI,STANDARD
54759,Pepin,WI,PO BOX
54760,Pigeon Falls,WI,PO BOX
54761,Plum City,WI,STANDARD
54762,Prairie Farm,WI,STANDARD
54763,Ridgeland,WI,STANDARD
54764,Rock Falls,WI,PO BOX
54765,Sand Creek,WI,PO BOX
54766,Sheldon,WI,STANDARD
54767,Spring Valley,WI,STANDARD
54768,Stanley,WI,STANDARD
54769,Stockholm,WI,STANDARD
54770,Strum,WI,STANDARD
54771,Thorp,WI,STANDARD
54772,Wheeler,WI,STANDARD
54773,Whitehall,WI,STANDARD
54774,Chippewa Falls,WI,UNIQUE
54801,Spooner,WI,STANDARD
54805,Almena,WI,STANDARD
54806,Ashland,WI,STANDARD
54810,Balsam Lake,WI,STANDARD
54812,Barron,WI,STANDARD
54813,Barronett,WI,STANDARD
54814,Bayfield,WI,STANDARD
54816,Benoit,WI,PO BOX
54817,Birchwood,WI,STANDARD
54818,Brill,WI,PO BOX
54819,Bruce,WI,STANDARD
54820,Brule,WI,STANDARD
54821,Cable,WI,STANDARD
54822,Cameron,WI,STANDARD
54824,Centuria,WI,STANDARD
54826,Comstock,WI,STANDARD
54827,Cornucopia,WI,STANDARD
54828,Couderay,WI,STANDARD
54829,Cumberland,WI,STANDARD
54830,Danbury,WI,STANDARD
54832,Drummond,WI,STANDARD
54834,Edgewater,WI,PO BOX
54835,Exeland,WI,STANDARD
54836,Foxboro,WI,STANDARD
54837,Frederic,WI,STANDARD
54838,Gordon,WI,STANDARD
54839,Grand View,WI,STANDARD
54840,Grantsburg,WI,STANDARD
54841,Haugen,WI,STANDARD
54842,Hawthorne,WI,PO BOX
54843,Hayward,WI,STANDARD
54844,Herbster,WI,STANDARD
54845,Hertel,WI,STANDARD
54846,High Bridge,WI,STANDARD
54847,Iron River,WI,STANDARD
54848,Ladysmith,WI,STANDARD
54849,Lake Nebagamon,WI,STANDARD
54850,La Pointe,WI,PO BOX
54853,Luck,WI,STANDARD
54854,Maple,WI,STANDARD
54855,Marengo,WI,STANDARD
54856,Mason,WI,STANDARD
54857,Mikana,WI,STANDARD
54858,Milltown,WI,STANDARD
54859,Minong,WI,STANDARD
54861,Odanah,WI,PO BOX
54862,Ojibwa,WI,STANDARD
54864,Poplar,WI,STANDARD
54865,Port Wing,WI,STANDARD
54867,Radisson,WI,STANDARD
54868,Rice Lake,WI,STANDARD
54870,Sarona,WI,STANDARD
54871,Shell Lake,WI,STANDARD
54872,Siren,WI,STANDARD
54873,Solon Springs,WI,STANDARD
54874,South Range,WI,STANDARD
54875,Springbrook,WI,STANDARD
54876,Stone Lake,WI,STANDARD
54880,Superior,WI,STANDARD
54888,Trego,WI,STANDARD
54889,Turtle Lake,WI,STANDARD
54890,Wascott,WI,PO BOX
54891,Washburn,WI,STANDARD
54893,Webster,WI,STANDARD
54895,Weyerhaeuser,WI,STANDARD
54896,Winter,WI,STANDARD
54901,Oshkosh,WI,STANDARD
54902,Oshkosh,WI,STANDARD
54903,Oshkosh,WI,PO BOX
54904,Oshkosh,WI,STANDARD
54906,Oshkosh,WI,UNIQUE
54909,Almond,WI,STANDARD
54911,Appleton,WI,STANDARD
54912,Appleton,WI,PO BOX
54913,Appleton,WI,STANDARD
54914,Appleton,WI,STANDARD
54915,Appleton,WI,STANDARD
54919,Appleton,WI,UNIQUE
54921,Bancroft,WI,STANDARD
54922,Bear Creek,WI,STANDARD
54923,Berlin,WI,STANDARD
54926,Big Falls,WI,PO BOX
54927,Butte Des Morts,WI,PO BOX
54928,Caroline,WI,STANDARD
54929,Clintonville,WI,STANDARD
54930,Coloma,WI,STANDARD
54931,Dale,WI,PO BOX
54932,Eldorado,WI,STANDARD
54933,Embarrass,WI,PO BOX
54934,Eureka,WI,PO BOX
54935,Fond Du Lac,WI,STANDARD
54936,Fond Du Lac,WI,PO BOX
54937,Fond Du Lac,WI,STANDARD
54940,Fremont,WI,STANDARD
54941,Green Lake,WI,STANDARD
54942,Greenville,WI,STANDARD
54943,Hancock,WI,STANDARD
54944,Hortonville,WI,STANDARD
54945,Iola,WI,STANDARD
54946,King,WI,PO BOX
54947,Larsen,WI,STANDARD
54948,Leopolis,WI,STANDARD
54949,Manawa,WI,STANDARD
54950,Marion,WI,STANDARD
54952,Menasha,WI,STANDARD
54956,Neenah,WI,STANDARD
54957,Neenah,WI,PO BOX
54960,Neshkoro,WI,STANDARD
54961,New London,WI,STANDARD
54962,Ogdensburg,WI,STANDARD
54963,Omro,WI,STANDARD
54964,Pickett,WI,STANDARD
54965,Pine River,WI,STANDARD
54966,Plainfield,WI,STANDARD
54967,Poy Sippi,WI,STANDARD
54968,Princeton,WI,STANDARD
54969,Readfield,WI,PO BOX
54970,Redgranite,WI,STANDARD
54971,Ripon,WI,STANDARD
54974,Rosendale,WI,STANDARD
54976,Saxeville,WI,PO BOX
54977,Scandinavia,WI,STANDARD
54978,Tilleda,WI,STANDARD
54979,Van Dyne,WI,STANDARD
54980,Waukau,WI,PO BOX
54981,Waupaca,WI,STANDARD
54982,Wautoma,WI,STANDARD
54983,Weyauwega,WI,STANDARD
54984,Wild Rose,WI,STANDARD
54985,Winnebago,WI,PO BOX
54986,Winneconne,WI,STANDARD
54990,Iola,WI,UNIQUE
55001,Afton,MN,STANDARD
55002,Almelund,MN,PO BOX
55003,Bayport,MN,STANDARD
55005,Bethel,MN,STANDARD
55006,Braham,MN,STANDARD
55007,Brook Park,MN,STANDARD
55008,Cambridge,MN,STANDARD
55009,Cannon Falls,MN,STANDARD
55010,Castle Rock,MN,PO BOX
55011,Cedar,MN,STANDARD
55012,Center City,MN,STANDARD
55013,Chisago City,MN,STANDARD
55014,Circle Pines,MN,STANDARD
55016,Cottage Grove,MN,STANDARD
55017,Dalbo,MN,STANDARD
55018,Dennison,MN,STANDARD
55019,Dundas,MN,STANDARD
55020,Elko New Market,MN,STANDARD
55021,Faribault,MN,STANDARD
55024,Farmington,MN,STANDARD
55025,Forest Lake,MN,STANDARD
55026,Frontenac,MN,STANDARD
55027,Goodhue,MN,STANDARD
55029,Grandy,MN,PO BOX
55030,Grasston,MN,STANDARD
55031,Hampton,MN,STANDARD
55032,Harris,MN,STANDARD
55033,Hastings,MN,STANDARD
55036,Henriette,MN,STANDARD
55037,Hinckley,MN,STANDARD
55038,Hugo,MN,STANDARD
55040,Isanti,MN,STANDARD
55041,Lake City,MN,STANDARD
55042,Lake Elmo,MN,STANDARD
55043,Lakeland,MN,STANDARD
55044,Lakeville,MN,STANDARD
55045,Lindstrom,MN,STANDARD
55046,Lonsdale,MN,STANDARD
55047,Marine On Saint Croix,MN,STANDARD
55049,Medford,MN,STANDARD
55051,Mora,MN,STANDARD
55052,Morristown,MN,STANDARD
55053,Nerstrand,MN,STANDARD
55054,Elko New Market,MN,STANDARD
55055,Newport,MN,STANDARD
55056,North Branch,MN,STANDARD
55057,Northfield,MN,STANDARD
55060,Owatonna,MN,STANDARD
55063,Pine City,MN,STANDARD
55065,Randolph,MN,STANDARD
55066,Red Wing,MN,STANDARD
55067,Rock Creek,MN,PO BOX
55068,Rosemount,MN,STANDARD
55069,Rush City,MN,STANDARD
55070,Saint Francis,MN,STANDARD
55071,Saint Paul Park,MN,STANDARD
55072,Sandstone,MN,STANDARD
55073,Scandia,MN,STANDARD
55074,Shafer,MN,STANDARD
55075,South Saint Paul,MN,STANDARD
55076,Inver Grove Heights,MN,STANDARD
55077,Inver Grove Heights,MN,STANDARD
55078,Stacy,MN,PO BOX
55079,Stacy,MN,STANDARD
55080,Stanchfield,MN,STANDARD
55082,Stillwater,MN,STANDARD
55083,Stillwater,MN,PO BOX
55084,Taylors Falls,MN,STANDARD
55085,Vermillion,MN,PO BOX
55087,Warsaw,MN,STANDARD
55088,Webster,MN,STANDARD
55089,Welch,MN,STANDARD
55090,Willernie,MN,PO BOX
55092,Wyoming,MN,STANDARD
55101,Saint Paul,MN,STANDARD
55102,Saint Paul,MN,STANDARD
55103,Saint Paul,MN,STANDARD
55104,Saint Paul,MN,STANDARD
55105,Saint Paul,MN,STANDARD
55106,Saint Paul,MN,STANDARD
55107,Saint Paul,MN,STANDARD
55108,Saint Paul,MN,STANDARD
55109,Saint Paul,MN,STANDARD
55110,Saint Paul,MN,STANDARD
55111,Saint Paul,MN,STANDARD
55112,Saint Paul,MN,STANDARD
55113,Saint Paul,MN,STANDARD
55114,Saint Paul,MN,STANDARD
55115,Saint Paul,MN,STANDARD
55116,Saint Paul,MN,STANDARD
55117,Saint Paul,MN,STANDARD
55118,Saint Paul,MN,STANDARD
55119,Saint Paul,MN,STANDARD
55120,Saint Paul,MN,STANDARD
55121,Saint Paul,MN,STANDARD
55122,Saint Paul,MN,STANDARD
55123,Saint Paul,MN,STANDARD
55124,Saint Paul,MN,STANDARD
55125,Saint Paul,MN,STANDARD
55126,Saint Paul,MN,STANDARD
55127,Saint Paul,MN,STANDARD
55128,Saint Paul,MN,STANDARD
55129,Saint Paul,MN,STANDARD
55130,Saint Paul,MN,STANDARD
55131,Saint Paul,MN,STANDARD
55133,Saint Paul,MN,UNIQUE
55144,Saint Paul,MN,UNIQUE
55145,Saint Paul,MN,UNIQUE
55146,Saint Paul,MN,UNIQUE
55150,Mendota,MN,PO BOX
55155,Saint Paul,MN,UNIQUE
55161,Saint Paul,MN,UNIQUE
55164,Saint Paul,MN,PO BOX
55165,Saint Paul,MN,PO BOX
55166,Saint Paul,MN,PO BOX
55168,Saint Paul,MN,UNIQUE
55169,Saint Paul,MN,UNIQUE
55170,Saint Paul,MN,UNIQUE
55171,Saint Paul,MN,UNIQUE
55172,Saint Paul,MN,PO BOX
55175,Saint Paul,MN,PO BOX
55177,Saint Paul,MN,UNIQUE
55187,Saint Paul,MN,UNIQUE
55188,Saint Paul,MN,UNIQUE
55191,Saint Paul,MN,UNIQUE
55301,Albertville,MN,STANDARD
55302,Annandale,MN,STANDARD
55303,Anoka,MN,STANDARD
55304,Andover,MN,STANDARD
55305,Hopkins,MN,STANDARD
55306,Burnsville,MN,STANDARD
55307,Arlington,MN,STANDARD
55308,Becker,MN,STANDARD
55309,Big Lake,MN,STANDARD
55310,Bird Island,MN,STANDARD
55311,Maple Grove,MN,STANDARD
55312,Brownton,MN,STANDARD
55313,Buffalo,MN,STANDARD
55314,Buffalo Lake,MN,STANDARD
55315,Carver,MN,STANDARD
55316,Champlin,MN,STANDARD
55317,Chanhassen,MN,STANDARD
55318,Chaska,MN,STANDARD
55319,Clear Lake,MN,STANDARD
55320,Clearwater,MN,STANDARD
55321,Cokato,MN,STANDARD
55322,Cologne,MN,STANDARD
55323,Crystal Bay,MN,PO BOX
55324,Darwin,MN,STANDARD
55325,Dassel,MN,STANDARD
55327,Dayton,MN,STANDARD
55328,Delano,MN,STANDARD
55329,Eden Valley,MN,STANDARD
55330,Elk River,MN,STANDARD
55331,Excelsior,MN,STANDARD
55332,Fairfax,MN,STANDARD
55333,Franklin,MN,STANDARD
55334,Gaylord,MN,STANDARD
55335,Gibbon,MN,STANDARD
55336,Glencoe,MN,STANDARD
55337,Burnsville,MN,STANDARD
55338,Green Isle,MN,STANDARD
55339,Hamburg,MN,STANDARD
55340,Hamel,MN,STANDARD
55341,Hanover,MN,STANDARD
55342,Hector,MN,STANDARD
55343,Hopkins,MN,STANDARD
55344,Eden Prairie,MN,STANDARD
55345,Minnetonka,MN,STANDARD
55346,Eden Prairie,MN,STANDARD
55347,Eden Prairie,MN,STANDARD
55348,Maple Plain,MN,PO BOX
55349,Howard Lake,MN,STANDARD
55350,Hutchinson,MN,STANDARD
55352,Jordan,MN,STANDARD
55353,Kimball,MN,STANDARD
55354,Lester Prairie,MN,STANDARD
55355,Litchfield,MN,STANDARD
55356,Long Lake,MN,STANDARD
55357,Loretto,MN,STANDARD
55358,Maple Lake,MN,STANDARD
55359,Maple Plain,MN,STANDARD
55360,Mayer,MN,STANDARD
55361,Minnetonka Beach,MN,PO BOX
55362,Monticello,MN,STANDARD
55363,Montrose,MN,STANDARD
55364,Mound,MN,STANDARD
55365,Monticello,MN,PO BOX
55366,New Auburn,MN,PO BOX
55367,New Germany,MN,STANDARD
55368,Norwood Young America,MN,STANDARD
55369,Osseo,MN,STANDARD
55370,Plato,MN,STANDARD
55371,Princeton,MN,STANDARD
55372,Prior Lake,MN,STANDARD
55373,Rockford,MN,STANDARD
55374,Rogers,MN,STANDARD
55375,Saint Bonifacius,MN,STANDARD
55376,Saint Michael,MN,STANDARD
55377,Santiago,MN,PO BOX
55378,Savage,MN,STANDARD
55379,Shakopee,MN,STANDARD
55380,Silver Creek,MN,PO BOX
55381,Silver Lake,MN,STANDARD
55382,South Haven,MN,STANDARD
55383,Norwood,MN,PO BOX
55384,Spring Park,MN,STANDARD
55385,Stewart,MN,STANDARD
55386,Victoria,MN,STANDARD
55387,Waconia,MN,STANDARD
55388,Watertown,MN,STANDARD
55389,Watkins,MN,STANDARD
55390,Waverly,MN,STANDARD
55391,Wayzata,MN,STANDARD
55392,Navarre,MN,PO BOX
55393,Maple Plain,MN,PO BOX
55394,Young America,MN,PO BOX
55395,Winsted,MN,STANDARD
55396,Winthrop,MN,STANDARD
55397,Young America,MN,STANDARD
55398,Zimmerman,MN,STANDARD
55399,Young America,MN,PO BOX
55401,Minneapolis,MN,STANDARD
55402,Minneapolis,MN,STANDARD
55403,Minneapolis,MN,STANDARD
55404,Minneapolis,MN,STANDARD
55405,Minneapolis,MN,STANDARD
55406,Minneapolis,MN,STANDARD
55407,Minneapolis,MN,STANDARD
55408,Minneapolis,MN,STANDARD
55409,Minneapolis,MN,STANDARD
55410,Minneapolis,MN,STANDARD
55411,Minneapolis,MN,STANDARD
55412,Minneapolis,MN,STANDARD
55413,Minneapolis,MN,STANDARD
55414,Minneapolis,MN,STANDARD
55415,Minneapolis,MN,STANDARD
55416,Minneapolis,MN,STANDARD
55417,Minneapolis,MN,STANDARD
55418,Minneapolis,MN,STANDARD
55419,Minneapolis,MN,STANDARD
55420,Minneapolis,MN,STANDARD
55421,Minneapolis,MN,STANDARD
55422,Minneapolis,MN,STANDARD
55423,Minneapolis,MN,STANDARD
55424,Minneapolis,MN,STANDARD
55425,Minneapolis,MN,STANDARD
55426,Minneapolis,MN,STANDARD
55427,Minneapolis,MN,STANDARD
55428,Minneapolis,MN,STANDARD
55429,Minneapolis,MN,STANDARD
55430,Minneapolis,MN,STANDARD
55431,Minneapolis,MN,STANDARD
55432,Minneapolis,MN,STANDARD
55433,Minneapolis,MN,STANDARD
55434,Minneapolis,MN,STANDARD
55435,Minneapolis,MN,STANDARD
55436,Minneapolis,MN,STANDARD
55437,Minneapolis,MN,STANDARD
55438,Minneapolis,MN,STANDARD
55439,Minneapolis,MN,STANDARD
55440,Minneapolis,MN,PO BOX
55441,Minneapolis,MN,STANDARD
55442,Minneapolis,MN,STANDARD
55443,Minneapolis,MN,STANDARD
55444,Minneapolis,MN,STANDARD
55445,Minneapolis,MN,STANDARD
55446,Minneapolis,MN,STANDARD
55447,Minneapolis,MN,STANDARD
55448,Minneapolis,MN,STANDARD
55449,Minneapolis,MN,STANDARD
55450,Minneapolis,MN,STANDARD
55454,Minneapolis,MN,STANDARD
55455,Minneapolis,MN,STANDARD
55458,Minneapolis,MN,PO BOX
55459,Minneapolis,MN,PO BOX
55460,Minneapolis,MN,PO BOX
55467,Minneapolis,MN,UNIQUE
55468,Minneapolis,MN,UNIQUE
55470,Minneapolis,MN,PO BOX
55472,Minneapolis,MN,UNIQUE
55473,Minneapolis,MN,PO BOX
55474,Minneapolis,MN,UNIQUE
55478,Minneapolis,MN,UNIQUE
55479,Minneapolis,MN,UNIQUE
55480,Minneapolis,MN,PO BOX
55483,Minneapolis,MN,UNIQUE
55484,Minneapolis,MN,UNIQUE
55485,Minneapolis,MN,UNIQUE
55486,Minneapolis,MN,UNIQUE
55487,Minneapolis,MN,UNIQUE
55488,Minneapolis,MN,UNIQUE
55550,Young America,MN,PO BOX
55551,Young America,MN,PO BOX
55552,Young America,MN,PO BOX
55553,Young America,MN,PO BOX
55554,Norwood,MN,PO BOX
55555,Young America,MN,PO BOX
55556,Young America,MN,PO BOX
55557,Young America,MN,PO BOX
55558,Young America,MN,UNIQUE
55559,Young America,MN,PO BOX
55560,Young America,MN,PO BOX
55561,Monticello,MN,STANDARD
55562,Young America,MN,PO BOX
55563,Monticello,MN,STANDARD
55564,Young America,MN,PO BOX
55565,Monticello,MN,PO BOX
55566,Young America,MN,PO BOX
55567,Young America,MN,PO BOX
55568,Young America,MN,PO BOX
55569,Osseo,MN,PO BOX
55570,Maple Plain,MN,PO BOX
55571,Maple Plain,MN,PO BOX
55572,Rockford,MN,PO BOX
55573,Young America,MN,PO BOX
55574,Maple Plain,MN,PO BOX
55575,Howard Lake,MN,PO BOX
55576,Maple Plain,MN,PO BOX
55577,Rockford,MN,PO BOX
55578,Maple Plain,MN,PO BOX
55579,Maple Plain,MN,PO BOX
55580,Monticello,MN,PO BOX
55581,Monticello,MN,PO BOX
55582,Monticello,MN,PO BOX
55583,Norwood,MN,PO BOX
55584,Monticello,MN,PO BOX
55585,Monticello,MN,PO BOX
55586,Monticello,MN,PO BOX
55587,Monticello,MN,PO BOX
55588,Monticello,MN,PO BOX
55589,Monticello,MN,PO BOX
55590,Monticello,MN,PO BOX
55591,Monticello,MN,PO BOX
55592,Maple Plain,MN,PO BOX
55593,Maple Plain,MN,PO BOX
55594,Young America,MN,PO BOX
55595,Loretto,MN,PO BOX
55596,Loretto,MN,PO BOX
55597,Loretto,MN,PO BOX
55598,Loretto,MN,PO BOX
55599,Loretto,MN,PO BOX
55601,Beaver Bay,MN,PO BOX
55602,Brimson,MN,STANDARD
55603,Finland,MN,STANDARD
55604,Grand Marais,MN,STANDARD
55605,Grand Portage,MN,STANDARD
55606,Hovland,MN,STANDARD
55607,Isabella,MN,STANDARD
55609,Knife River,MN,PO BOX
55612,Lutsen,MN,STANDARD
55613,Schroeder,MN,STANDARD
55614,Silver Bay,MN,STANDARD
55615,Tofte,MN,STANDARD
55616,Two Harbors,MN,STANDARD
55701,Adolph,MN,STANDARD
55702,Alborn,MN,STANDARD
55703,Angora,MN,STANDARD
55704,Askov,MN,STANDARD
55705,Aurora,MN,STANDARD
55706,Babbitt,MN,STANDARD
55707,Barnum,MN,STANDARD
55708,Biwabik,MN,PO BOX
55709,Bovey,MN,STANDARD
55710,Britt,MN,STANDARD
55711,Brookston,MN,STANDARD
55712,Bruno,MN,STANDARD
55713,Buhl,MN,PO BOX
55716,Calumet,MN,PO BOX
55717,Canyon,MN,STANDARD
55718,Carlton,MN,STANDARD
55719,Chisholm,MN,STANDARD
55720,Cloquet,MN,STANDARD
55721,Cohasset,MN,STANDARD
55722,Coleraine,MN,PO BOX
55723,Cook,MN,STANDARD
55724,Cotton,MN,STANDARD
55725,Crane Lake,MN,STANDARD
55726,Cromwell,MN,STANDARD
55730,Grand Rapids,MN,PO BOX
55731,Ely,MN,STANDARD
55732,Embarrass,MN,STANDARD
55733,Esko,MN,STANDARD
55734,Eveleth,MN,STANDARD
55735,Finlayson,MN,STANDARD
55736,Floodwood,MN,STANDARD
55738,Forbes,MN,STANDARD
55741,Gilbert,MN,STANDARD
55742,Goodland,MN,STANDARD
55744,Grand Rapids,MN,STANDARD
55745,Grand Rapids,MN,UNIQUE
55746,Hibbing,MN,STANDARD
55747,Hibbing,MN,PO BOX
55748,Hill City,MN,STANDARD
55749,Holyoke,MN,STANDARD
55750,Hoyt Lakes,MN,STANDARD
55751,Iron,MN,STANDARD
55752,Jacobson,MN,STANDARD
55753,Keewatin,MN,PO BOX
55756,Kerrick,MN,STANDARD
55757,Kettle River,MN,STANDARD
55758,Kinney,MN,STANDARD
55760,Mcgregor,MN,STANDARD
55763,Makinen,MN,STANDARD
55764,Marble,MN,PO BOX
55765,Meadowlands,MN,STANDARD
55766,Melrude,MN,PO BOX
55767,Moose Lake,MN,STANDARD
55768,Mountain Iron,MN,STANDARD
55769,Nashwauk,MN,STANDARD
55771,Orr,MN,STANDARD
55772,Nett Lake,MN,PO BOX
55775,Pengilly,MN,STANDARD
55777,Virginia,MN,PO BOX
55779,Saginaw,MN,STANDARD
55780,Sawyer,MN,STANDARD
55781,Side Lake,MN,STANDARD
55782,Soudan,MN,PO BOX
55783,Sturgeon Lake,MN,STANDARD
55784,Swan River,MN,STANDARD
55785,Swatara,MN,STANDARD
55786,Taconite,MN,PO BOX
55787,Tamarack,MN,STANDARD
55790,Tower,MN,STANDARD
55791,Twig,MN,PO BOX
55792,Virginia,MN,STANDARD
55793,Warba,MN,STANDARD
55795,Willow River,MN,STANDARD
55796,Winton,MN,STANDARD
55797,Wrenshall,MN,STANDARD
55798,Wright,MN,STANDARD
55801,Duluth,MN,PO BOX
55802,Duluth,MN,STANDARD
55803,Duluth,MN,STANDARD
55804,Duluth,MN,STANDARD
55805,Duluth,MN,STANDARD
55806,Duluth,MN,STANDARD
55807,Duluth,MN,STANDARD
55808,Duluth,MN,STANDARD
55810,Duluth,MN,STANDARD
55811,Duluth,MN,STANDARD
55812,Duluth,MN,STANDARD
55814,Duluth,MN,PO BOX
55815,Duluth,MN,PO BOX
55816,Duluth,MN,PO BOX
55901,Rochester,MN,STANDARD
55902,Rochester,MN,STANDARD
55903,Rochester,MN,PO BOX
55904,Rochester,MN,STANDARD
55905,Rochester,MN,UNIQUE
55906,Rochester,MN,STANDARD
55909,Adams,MN,STANDARD
55910,Altura,MN,STANDARD
55912,Austin,MN,STANDARD
55917,Blooming Prairie,MN,STANDARD
55918,Brownsdale,MN,STANDARD
55919,Brownsville,MN,STANDARD
55920,Byron,MN,STANDARD
55921,Caledonia,MN,STANDARD
55922,Canton,MN,STANDARD
55923,Chatfield,MN,STANDARD
55924,Claremont,MN,STANDARD
55925,Dakota,MN,STANDARD
55926,Dexter,MN,STANDARD
55927,Dodge Center,MN,STANDARD
55929,Dover,MN,STANDARD
55931,Eitzen,MN,STANDARD
55932,Elgin,MN,STANDARD
55933,Elkton,MN,STANDARD
55934,Eyota,MN,STANDARD
55935,Fountain,MN,STANDARD
55936,Grand Meadow,MN,STANDARD
55939,Harmony,MN,STANDARD
55940,Hayfield,MN,STANDARD
55941,Hokah,MN,STANDARD
55942,Homer,MN,PO BOX
55943,Houston,MN,STANDARD
55944,Kasson,MN,STANDARD
55945,Kellogg,MN,STANDARD
55946,Kenyon,MN,STANDARD
55947,La Crescent,MN,STANDARD
55949,Lanesboro,MN,STANDARD
55950,Lansing,MN,PO BOX
55951,Le Roy,MN,STANDARD
55952,Lewiston,MN,STANDARD
55953,Lyle,MN,STANDARD
55954,Mabel,MN,STANDARD
55955,Mantorville,MN,STANDARD
55956,Mazeppa,MN,STANDARD
55957,Millville,MN,STANDARD
55959,Minnesota City,MN,STANDARD
55960,Oronoco,MN,STANDARD
55961,Ostrander,MN,STANDARD
55962,Peterson,MN,STANDARD
55963,Pine Island,MN,STANDARD
55964,Plainview,MN,STANDARD
55965,Preston,MN,STANDARD
55967,Racine,MN,STANDARD
55968,Reads Landing,MN,STANDARD
55969,Rollingstone,MN,STANDARD
55970,Rose Creek,MN,STANDARD
55971,Rushford,MN,STANDARD
55972,Saint Charles,MN,STANDARD
55973,Sargeant,MN,STANDARD
55974,Spring Grove,MN,STANDARD
55975,Spring Valley,MN,STANDARD
55976,Stewartville,MN,STANDARD
55977,Taopi,MN,STANDARD
55979,Utica,MN,STANDARD
55981,Wabasha,MN,STANDARD
55982,Waltham,MN,STANDARD
55983,Wanamingo,MN,STANDARD
55985,West Concord,MN,STANDARD
55987,Winona,MN,STANDARD
55988,Stockton,MN,PO BOX
55990,Wykoff,MN,STANDARD
55991,Zumbro Falls,MN,STANDARD
55992,Zumbrota,MN,STANDARD
56001,Mankato,MN,STANDARD
56002,Mankato,MN,PO BOX
56003,Mankato,MN,STANDARD
56006,Mankato,MN,PO BOX
56007,Albert Lea,MN,STANDARD
56009,Alden,MN,STANDARD
56010,Amboy,MN,STANDARD
56011,Belle Plaine,MN,STANDARD
56013,Blue Earth,MN,STANDARD
56014,Bricelyn,MN,STANDARD
56016,Clarks Grove,MN,STANDARD
56017,Cleveland,MN,STANDARD
56019,Comfrey,MN,STANDARD
56020,Conger,MN,PO BOX
56021,Courtland,MN,STANDARD
56022,Darfur,MN,PO BOX
56023,Delavan,MN,STANDARD
56024,Eagle Lake,MN,STANDARD
56025,Easton,MN,STANDARD
56026,Ellendale,MN,STANDARD
56027,Elmore,MN,STANDARD
56028,Elysian,MN,STANDARD
56029,Emmons,MN,STANDARD
56030,Essig,MN,PO BOX
56031,Fairmont,MN,STANDARD
56032,Freeborn,MN,PO BOX
56033,Frost,MN,STANDARD
56034,Garden City,MN,STANDARD
56035,Geneva,MN,PO BOX
56036,Glenville,MN,STANDARD
56037,Good Thunder,MN,STANDARD
56039,Granada,MN,STANDARD
56041,Hanska,MN,STANDARD
56042,Hartland,MN,STANDARD
56043,Hayward,MN,STANDARD
56044,Henderson,MN,STANDARD
56045,Hollandale,MN,STANDARD
56046,Hope,MN,PO BOX
56047,Huntley,MN,PO BOX
56048,Janesville,MN,STANDARD
56050,Kasota,MN,STANDARD
56051,Kiester,MN,STANDARD
56052,Kilkenny,MN,STANDARD
56054,Lafayette,MN,STANDARD
56055,Lake Crystal,MN,STANDARD
56056,La Salle,MN,PO BOX
56057,Le Center,MN,STANDARD
56058,Le Sueur,MN,STANDARD
56060,Lewisville,MN,STANDARD
56062,Madelia,MN,STANDARD
56063,Madison Lake,MN,STANDARD
56065,Mapleton,MN,STANDARD
56068,Minnesota Lake,MN,STANDARD
56069,Montgomery,MN,STANDARD
56071,New Prague,MN,STANDARD
56072,New Richland,MN,STANDARD
56073,New Ulm,MN,STANDARD
56074,Nicollet,MN,STANDARD
56075,Northrop,MN,PO BOX
56078,Pemberton,MN,STANDARD
56080,Saint Clair,MN,PO BOX
56081,Saint James,MN,STANDARD
56082,Saint Peter,MN,STANDARD
56083,Sanborn,MN,STANDARD
56084,Searles,MN,PO BOX
56085,Sleepy Eye,MN,STANDARD
56087,Springfield,MN,STANDARD
56088,Truman,MN,STANDARD
56089,Twin Lakes,MN,STANDARD
56090,Vernon Center,MN,STANDARD
56091,Waldorf,MN,STANDARD
56093,Waseca,MN,STANDARD
56096,Waterville,MN,STANDARD
56097,Wells,MN,STANDARD
56098,Winnebago,MN,STANDARD
56101,Windom,MN,STANDARD
56110,Adrian,MN,STANDARD
56111,Alpha,MN,STANDARD
56113,Arco,MN,STANDARD
56114,Avoca,MN,STANDARD
56115,Balaton,MN,STANDARD
56116,Beaver Creek,MN,STANDARD
56117,Bigelow,MN,STANDARD
56118,Bingham Lake,MN,STANDARD
56119,Brewster,MN,STANDARD
56120,Butterfield,MN,STANDARD
56121,Ceylon,MN,STANDARD
56122,Chandler,MN,STANDARD
56123,Currie,MN,STANDARD
56125,Dovray,MN,STANDARD
56127,Dunnell,MN,STANDARD
56128,Edgerton,MN,STANDARD
56129,Ellsworth,MN,STANDARD
56131,Fulda,MN,STANDARD
56132,Garvin,MN,STANDARD
56134,Hardwick,MN,STANDARD
56136,Hendricks,MN,STANDARD
56137,Heron Lake,MN,STANDARD
56138,Hills,MN,STANDARD
56139,Holland,MN,STANDARD
56140,Ihlen,MN,PO BOX
56141,Iona,MN,STANDARD
56142,Ivanhoe,MN,STANDARD
56143,Jackson,MN,STANDARD
